[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.01526784896850586
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2317676544189453
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24362969398498535
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25533580780029297
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26712846755981445
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2786219120025635
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28963351249694824
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30100488662719727
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3128335475921631
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32459282875061035
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3362267017364502
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3483161926269531
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.36014223098754883
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3719329833984375
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.38364672660827637
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.39420032501220703
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.40538501739501953
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.41699862480163574
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4287114143371582
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4403877258300781
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.45153331756591797
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.46266770362854004
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4741230010986328
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48510122299194336
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.496931791305542
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5076999664306641
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5185766220092773
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5300159454345703
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5411777496337891
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5519962310791016
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5631101131439209
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5739812850952148
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.010746002197265625
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.022272825241088867
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03401923179626465
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04529833793640137
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05669522285461426
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06813907623291016
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07963967323303223
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09067988395690918
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10152173042297363
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11303210258483887
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.12334132194519043
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.1336517333984375
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 83 ,[Category], shirt ,[Pred], sweater ,[Time], 0.14404964447021484
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.154388427734375
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1648571491241455
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 86 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1752617359161377
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 87 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1857011318206787
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.19619512557983398
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.2068173885345459
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.21724367141723633
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.22824692726135254
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.23955059051513672
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 123 ,[Category], sweater ,[Pred], pant ,[Time], 0.25027894973754883
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2615673542022705
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27292466163635254
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2834489345550537
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2942237854003906
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30563902854919434
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3161015510559082
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3273148536682129
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.33773016929626465
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3482985496520996
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3588128089904785
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.3695244789123535
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.3802156448364258
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.3912651538848877
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4022233486175537
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4126927852630615
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.42319488525390625
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.433971643447876
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.44480347633361816
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4555225372314453
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.46576476097106934
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47617101669311523
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48759913444519043
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49797534942626953
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5092902183532715
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5201370716094971
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5310688018798828
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5424408912658691
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012231826782226562
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.023693084716796875
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03491830825805664
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04648470878601074
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05785417556762695
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06917572021484375
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08049750328063965
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09222292900085449
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.1040506362915039
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11566996574401855
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.12721037864685059
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1387643814086914
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15041446685791016
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1619565486907959
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17362689971923828
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18512296676635742
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1963338851928711
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20758533477783203
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21874141693115234
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22943973541259766
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2399916648864746
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25101804733276367
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26210880279541016
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27281832695007324
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28394484519958496
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2954370975494385
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3070645332336426
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31842637062072754
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3293793201446533
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34023070335388184
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3507211208343506
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 162 ,[Category], towel ,[Pred], pant ,[Time], 0.36110591888427734
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 163 ,[Category], towel ,[Pred], pant ,[Time], 0.3715367317199707
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.38193225860595703
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.3927738666534424
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.4031980037689209
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.41364502906799316
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.42432522773742676
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.43514370918273926
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 170 ,[Category], towel ,[Pred], pant ,[Time], 0.44563770294189453
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.45709800720214844
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4685821533203125
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47921276092529297
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49053359031677246
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5018835067749023
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5128037929534912
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5240709781646729
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.535151481628418
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5465476512908936
[train]: no. 02 ,bandwidth, 35 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5578656196594238
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.010767221450805664
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02269124984741211
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03451061248779297
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.0449671745300293
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.055390119552612305
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06595110893249512
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07668519020080566
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.08744359016418457
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.09862422943115234
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.10919356346130371
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.11990761756896973
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.1303548812866211
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14169812202453613
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15314006805419922
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1637723445892334
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1750946044921875
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18656325340270996
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.19701814651489258
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20822930335998535
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21938610076904297
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2310009002685547
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24250125885009766
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2538011074066162
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2651047706604004
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27669548988342285
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2880382537841797
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2989537715911865
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3104281425476074
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3217740058898926
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33294224739074707
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3445751667022705
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.35610318183898926
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.36762237548828125
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.3791508674621582
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.39050817489624023
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.40167927742004395
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.41225171089172363
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.42359447479248047
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4349944591522217
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.44634556770324707
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.45709919929504395
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4683105945587158
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47913384437561035
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4895801544189453
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4999406337738037
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5106842517852783
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5221090316772461
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5333640575408936
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5447754859924316
[train]: no. 03 ,bandwidth, 35 ,[video_idx], 210 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5551178455352783
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012244462966918945
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.023874998092651367
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03520679473876953
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04643511772155762
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.0573420524597168
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06860041618347168
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08009719848632812
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09207844734191895
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10358476638793945
[train]: no. 04 ,bandwidth, 35 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11526179313659668
